"Country Name","Country Code","Continent","Series Name","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Kenya","KEN","Africa","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,66.8631210327148,NA,NA,NA,NA,NA,NA,74.0063171386719,NA,NA,NA,NA,NA,NA,NA,80.2699966430664,NA,NA
"Kenya","KEN","Africa","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,78.0791473388672,NA,NA,NA,NA,NA,NA,83.7780303955078,NA,NA,NA,NA,NA,NA,NA,85.5800018310547,NA,NA
"Kenya","KEN","Africa","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,72.1570281982422,NA,NA,NA,NA,NA,NA,78.733039855957,NA,NA,NA,NA,NA,NA,NA,82.879997253418,NA,NA
"Kenya","KEN","Africa","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,81.632568359375,NA,NA,NA,NA,NA,NA,86.1365203857422,NA,NA,NA,NA,NA,NA,NA,95.2807235717773,NA,NA
"Kenya","KEN","Africa","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,83.2054214477539,NA,NA,NA,NA,NA,NA,86.9386901855469,NA,NA,NA,NA,NA,NA,NA,96.1475219726562,NA,NA
"Kenya","KEN","Africa","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,82.3904724121094,NA,NA,NA,NA,NA,NA,86.5256271362305,NA,NA,NA,NA,NA,NA,NA,95.7298889160156,NA,NA
"Kenya","KEN","Africa","Population, total",7695307,7987770,8299308,8627971,8973535,9338078,9717816,10111057,10518823,10939695,11368791,11788904,12206060,12634835,13070078,13511671,13957623,14428819,14934126,15460666,16018459,16601507,17206175,17846374,18514906,19201768,19901646,20616096,21356219,22118434,22892651,23646514,24382460,25117188,25857130,26601751,27344211,28101768,28888057,29733408,30642890,31619170,32629808,33652223,34713455,35796484,36904008,38036349,39206351,40408891,41598567,42758461,43888303,44986791,46051440,47088526,48139687,49197766,50207107,51202827,52217334,53219166,54252461,55339003,NA
"Kiribati","KIR","Oceania","GDP (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11560877.2811451,12356134.3838676,15314346.4925323,25645040.4712955,69256488.5160763,44547453.6024265,33246816.5018414,31335458.7039851,36563964.5510014,34466197.0333233,33157723.1094117,35267489.2425442,32742712.6527597,31000545.7710517,34394167.0416706,26126615.2284866,25993008.7943576,29554412.5328693,38278810.3176488,37645319.1994276,36534294.7991591,41247772.3743817,61491394.2105308,58953627.9446654,67055363.3215782,68596369.2767491,81456842.3793677,80205788.2285918,74905725.1483615,77323948.4525998,74910555.2512264,64935847.4676225,74743892.1606019,96105634.747436,104085862.435301,113895467.720866,112338362.534347,138054961.877619,147017897.680178,140177363.671764,165458478.20613,195970104.356667,207001557.767135,201730847.75865,200287275.559653,191559398.175292,206467834.045145,222875724.653979,233514703.710292,216985362.338171,223123620.597516,289339292.157301,270841698.369345,279208903.337644,NA
"Kiribati","KIR","Oceania","Life expectancy at birth, female (years)",49.295,49.824,50.423,51.065,51.726,52.39,53.118,53.842,54.524,55.175,55.831,56.404,56.776,57.288,57.615,57.901,58.131,57.604,58.504,58.688,58.885,59.104,59.35,59.625,59.927,60.314,60.746,61.203,61.679,62.158,62.64,63.154,63.624,64.047,64.423,64.759,65.081,65.432,65.756,66.055,66.323,66.556,66.751,66.908,67.03,67.126,67.205,67.274,67.338,67.396,67.442,67.473,67.484,67.476,67.454,67.426,67.406,67.407,67.436,67.498,67.129,65.773,67.896,68.17,NA
"Kiribati","KIR","Oceania","Life expectancy at birth, male (years)",46.618,47.109,47.657,48.306,48.978,49.658,50.344,51.057,51.728,52.346,52.922,53.447,53.822,54.256,54.547,54.776,54.958,54.478,55.31,55.489,55.685,55.904,56.151,56.428,56.734,57.071,57.438,57.892,58.372,58.857,59.332,59.783,60.24,60.686,61.084,61.441,61.763,62.059,62.333,62.612,62.895,63.145,63.355,63.526,63.661,63.767,63.854,63.929,63.999,64.061,64.112,64.143,64.149,64.13,64.088,64.035,63.987,63.961,63.97,64.025,63.054,62.346,64.435,64.58,NA
"Kiribati","KIR","Oceania","Life expectancy at birth, total (years)",47.958,48.468,49.042,49.688,50.356,51.028,51.736,52.454,53.129,53.763,54.38,54.934,55.313,55.79,56.102,56.358,56.562,56.057,56.924,57.106,57.303,57.525,57.773,58.05,58.357,58.719,59.118,59.576,60.055,60.539,61.018,61.502,61.968,62.406,62.797,63.146,63.47,63.797,64.1,64.393,64.674,64.918,65.123,65.287,65.416,65.517,65.601,65.677,65.746,65.808,65.859,65.896,65.908,65.898,65.869,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473,NA
"Kiribati","KIR","Oceania","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6115112304688,NA,NA,NA,NA,NA,NA
"Kiribati","KIR","Oceania","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2537002563477,NA,NA,NA,NA,NA,NA
"Kiribati","KIR","Oceania","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9597091674805,NA,NA,NA,NA,NA,NA
"Kiribati","KIR","Oceania","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.5015869140625,NA,NA,NA,NA,NA,NA
"Kiribati","KIR","Oceania","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.8307266235352,NA,NA,NA,NA,NA,NA
"Kiribati","KIR","Oceania","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1587600708008,NA,NA,NA,NA,NA,NA
"Kiribati","KIR","Oceania","Population, total",47157,48323,49538,50791,52088,53439,54425,54996,55529,56360,57510,58652,59778,60824,61219,60987,60661,60267,59864,60172,61148,62121,63134,64169,65228,66496,68059,69733,71427,73147,74855,76367,77641,78841,80021,81234,82623,84147,85657,87126,88613,90335,92264,94175,96085,98035,100017,102068,104222,106467,108704,110647,112284,113838,115326,116815,118478,120275,122084,123921,126099,128377,130469,132530,NA
"Korea, Dem. People's Rep.","PRK","Asia","GDP (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Asia","Life expectancy at birth, female (years)",57.595,58.214,58.817,59.41,60.008,60.628,61.272,61.943,62.623,63.288,63.947,64.585,65.203,65.784,66.345,66.876,67.419,67.922,68.438,68.915,69.411,69.886,70.347,70.79,71.196,71.579,71.92,72.183,72.498,72.752,73.004,73.278,73.791,73.786,73.69,63.588,63.683,63.76,63.813,63.871,63.904,63.914,63.924,72.95,72.897,72.813,72.741,72.643,72.789,72.957,73.257,73.57,73.92,74.304,74.684,74.992,75.198,75.461,75.64,75.863,75.691,75.487,75.72,75.744,NA
"Korea, Dem. People's Rep.","PRK","Asia","Life expectancy at birth, male (years)",53.637,54.192,54.756,55.31,55.882,56.482,57.104,57.748,58.396,59.029,59.634,60.213,60.769,61.302,61.77,62.223,62.658,63.121,63.562,63.991,64.409,64.826,65.226,65.606,65.955,66.272,66.551,66.744,67.003,67.189,67.372,67.573,67.509,67.031,66.454,57.448,57.487,57.537,57.553,57.578,57.587,57.579,57.577,65.49,65.39,65.273,65.182,65.221,65.633,66.242,67.008,67.74,68.475,69.191,69.981,70.435,70.541,70.445,70.281,69.945,69.851,71.282,71.457,71.457,NA
"Korea, Dem. People's Rep.","PRK","Asia","Life expectancy at birth, total (years)",55.814,56.408,56.998,57.578,58.17,58.785,59.423,60.087,60.757,61.411,62.049,62.663,63.254,63.816,64.335,64.831,65.325,65.811,66.292,66.748,67.208,67.657,68.09,68.503,68.881,69.231,69.541,69.767,70.052,70.269,70.484,70.717,71.009,70.794,70.472,60.766,60.82,60.869,60.887,60.91,60.911,60.893,60.877,69.399,69.294,69.168,69.061,69.021,69.303,69.702,70.246,70.772,71.317,71.867,72.451,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642,NA
"Korea, Dem. People's Rep.","PRK","Asia","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9976119995117,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Asia","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9988784790039,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Asia","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9981918334961,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Asia","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9997863769531,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Asia","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9994430541992,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Asia","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.999641418457,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Asia","Population, total",11722953,11990713,12262882,12567057,12889770,13219369,13569094,13958350,14365596,14767615,15172775,15572457,15975069,16350367,16673121,16971055,17243450,17492798,17735995,17983470,18236786,18501295,18776357,19054034,19335043,19620388,19910855,20205483,20503161,20804367,21112137,21428638,21750911,22073352,22393975,22669304,22895746,23110830,23311564,23497599,23665910,23815358,23943973,24090380,24254943,24396433,24524507,24646383,24764618,24878332,24987258,25097874,25211728,25329451,25451262,25575350,25698326,25817709,25931147,26037632,26136312,26232534,26328845,26418204,NA
"Korea, Rep.","KOR","Asia","GDP (current US$)",3958811881.18812,2417628736.52655,2814615384.61538,3988461538.46154,3459019942.79079,3120861498.91442,3929055143.5021,4855892445.82682,6119394892.37109,7678698837.59346,9005144969.11666,9903571248.53268,10862211760.8252,13876472208.2678,19543973941.3681,21784297520.6612,29902479338.843,38446487603.3058,51972107438.0165,66946900826.4463,65398377597.5108,72933533011.7706,78358416171.4889,87760553261.9279,97510744119.1162,101296177099.377,116836246284.832,147948709376.434,199591287824.777,246928837311.406,283365844161.092,330647042837.334,355524903068.056,392665710525.411,463619823515.164,566581003128.204,610167053824.007,569755022973.035,383331833681.821,497514040642.262,576179387819.613,547656279894.587,627246933729.618,702714855193.904,793175561887.027,934901071332.984,1053216909887.56,1172614086539.86,1047339010225.25,943941876218.743,1143672241149.72,1253289537500.81,1278046536287.01,1370632955321.2,1484488526271.8,1466038936206.43,1499679823909.61,1623074183501.9,1725373496825.43,1651422932447.77,1644312831906.17,1818432106880.04,1673916511799.71,1712792854202.37,NA
"Korea, Rep.","KOR","Asia","Life expectancy at birth, female (years)",56.336,57.045,57.577,57.673,58.259,58.99,58.737,64.804,64.922,65.435,65.8,66.3,66.8,67.3,67.8,68.2,68.6,69.1,69.5,69.9,70.4,70.9,71.5,71.9,72.6,73.2,73.8,74.3,74.8,75.3,75.9,76.4,76.8,77.3,77.7,77.9,78.3,78.7,79,79.2,79.7,80.1,80.3,80.8,81.2,81.6,82.1,82.5,83,83.4,83.6,84,84.2,84.6,85,85.2,85.4,85.7,85.7,86.3,86.5,86.6,85.6,86.4,NA
"Korea, Rep.","KOR","Asia","Life expectancy at birth, male (years)",51.38,52.031,52.653,52.504,52.662,52.888,52.462,57.238,57.154,57.719,58.7,59.1,59.4,59.7,60,60.3,60.6,60.9,61.1,61.4,61.9,62.4,62.9,63.4,64,64.6,65.3,65.9,66.5,67,67.5,67.9,68.4,68.9,69.3,69.7,70.2,70.7,71.2,71.8,72.3,72.9,73.4,73.8,74.3,74.9,75.4,75.9,76.2,76.7,76.8,77.3,77.6,78.1,78.6,79,79.3,79.7,79.7,80.3,80.5,80.6,79.9,80.6,NA
"Korea, Rep.","KOR","Asia","Life expectancy at birth, total (years)",53.7975609756098,54.4768536585366,55.0549512195122,55.0254634146342,55.392243902439,55.8645853658537,55.5229756097561,60.9287317073171,60.9432682926829,61.4829024390244,62.1634146341463,62.6121951219512,63.009756097561,63.4073170731707,63.8048780487805,64.1536585365854,64.5024390243902,64.9,65.1975609756098,65.5463414634146,66.0463414634146,66.5463414634146,67.0951219512195,67.5463414634146,68.1951219512195,68.7951219512195,69.4463414634146,69.9975609756098,70.5487804878049,71.0487804878049,71.5975609756098,72.0463414634146,72.4975609756098,72.9975609756098,73.3975609756098,73.7,74.1512195121951,74.6024390243903,75.0048780487805,75.409756097561,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.6658536585366,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317,80.5682926829269,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829,NA
"Korea, Rep.","KOR","Asia","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4000015258789,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","Asia","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1999969482422,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","Asia","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.8000030517578,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","Asia","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","Asia","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9000015258789,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","Asia","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","Asia","Population, total",25012374,25765673,26513030,27261747,27984155,28704674,29435571,30130983,30838302,31544266,32240827,32882704,33505406,34103149,34692266,35280725,35848523,36411795,36969185,37534236,38123775,38723248,39326352,39910403,40405956,40805744,41213674,41621690,42031247,42449038,42869283,43295704,43747962,44194628,44641540,45092991,45524681,45953580,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,51014947,51217803,51361911,51585058,51764822,51836239,51769539,51672569,51712619,NA
"Kosovo","XKX","Europe","GDP (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5181776768.71247,5015894692.97027,5343950556.07185,6341613609.97976,6163484244.63408,6735328609.6594,7074394734.88431,6295848422.71573,6682677289.98994,7180764703.35718,7878759714.82322,7899737577.47286,7717145217.81247,9413403724.01899,9354903061.8898,10468219225.4869,NA
"Kosovo","XKX","Europe","Life expectancy at birth, female (years)",49.702,50.806,49.178,50.797,52.154,53.315,54.13,54.58,55.134,55.485,55.729,57.239,56.927,57.898,58.548,59.307,59.523,60.497,60.65,61.231,62.08,62.287,61.728,62.898,63.251,63.098,64.432,65.498,66.271,67.106,68.422,68.817,69.506,70.209,70.73,70.822,71.272,71.786,71.922,66.314,73.344,73.788,74.231,74.678,75.078,75.297,75.664,76.582,76.902,76.961,76.946,77.535,77.908,78.38,78.501,78.306,78.864,79.056,79.177,79.363,76.635,76.996,79.811,80.118,NA
"Kosovo","XKX","Europe","Life expectancy at birth, male (years)",47.679,48.952,47.534,49.385,50.081,50.721,50.883,51.571,52.143,51.424,52.343,53.12,53.387,54.019,54.301,55.391,55.629,56.391,57.069,57.046,58.565,58.525,58.479,59.191,59.743,59.414,60.723,61.729,62.263,63.443,64.672,64.227,65.355,65.787,66.551,66.82,67.51,68.001,65.509,51.949,69.296,69.767,70.21,70.673,71.176,71.564,71.608,72.283,72.546,72.646,72.326,73.135,73.606,74.276,73.877,73.742,74.59,75.086,74.993,75.064,71.865,72.916,75.34,75.804,NA
"Kosovo","XKX","Europe","Life expectancy at birth, total (years)",48.702,49.883,48.378,50.098,51.119,52.003,52.472,53.051,53.606,53.392,54.002,55.128,55.122,55.914,56.376,57.311,57.54,58.403,58.828,59.095,60.297,60.372,60.074,61.002,61.459,61.216,62.537,63.568,64.214,65.234,66.508,66.456,67.381,67.945,68.595,68.782,69.359,69.862,68.58,58.265,71.321,71.782,72.227,72.678,73.132,73.437,73.63,74.422,74.711,74.79,74.609,75.323,75.75,76.336,76.179,76.024,76.748,77.105,77.117,77.249,74.212,74.981,77.623,78.033,NA
"Kosovo","XKX","Europe","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kosovo","XKX","Europe","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kosovo","XKX","Europe","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kosovo","XKX","Europe","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kosovo","XKX","Europe","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kosovo","XKX","Europe","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kosovo","XKX","Europe","Population, total",984846,1011421,1036950,1062737,1090270,1120168,1152586,1187667,1214208,1231460,1249555,1273021,1301579,1331176,1363123,1397686,1434880,1474457,1516249,1559787,1604818,1646565,1683166,1719245,1756818,1796018,1836972,1880590,1917882,1946339,1973790,2005362,2039723,2072664,2105256,2137514,2168753,2197284,2078964,1871524,1802493,1820009,1829462,1826434,1822773,1818354,1813079,1807094,1800858,1794681,1788743,1791949,1807126,1818119,1812788,1788274,1777568,1791019,1797086,1788891,1790152,1786080,1768096,1756366,NA
